text,label
"61. Az Alza fenntartja a jogát a Fogyasztó ajánlatának elutasítására, illetve a szerződések teljesítésének átmeneti felfüggesztésére az olyan eset kivizsgálásának végéig, amelyek kapcsán megalapozottan feltételezhető, hogy személyes vagy bankkártya adatokkal történő visszaélés történt, illetve amennyiben bíróság, hatóság vagy egyéb pénzügyi intézmény/partner az Alzát ilyen gyanúról értesíti. Amennyiben a visszaélés tényét bíróság, hatóság vagy egyéb pénzügyi intézmény/partner megállapította, az Alza jogosult a szerződéstől elállni és egyéb, 64. és 65. pontokban foglalt szankciót alkalmazni. Az Alza az adott megrendelés kapcsán a visszaélés kivizsgálása miatt okozott késedelmes teljesítéséből vagy nem teljesítéséből fakadó károkért való felelősségét kizárja.",4-Érthető
"62. Amennyiben a Fogyasztó megszegi az adott promóciónak az Alza által előre kommunikált feltételeit (pl. adott promóció ÁSZF-je, feltételei, reklámja stb.), az Alza jogosult a Fogyasztó ajánlatának elutasítására, illetve arra, hogy a szerződéstől elálljon az alábbi esetekben: ",5-Könnyen érthető
"a. a kedvezménykupont más termékhez használták fel, mint amihez az ki lett állítva; b. a kedvezménykupont más kedvezménnyel együtt érvényesítették, annak ellenére, hogy a kedvezmények párosítása nem megengedett;",5-Könnyen érthető
"c. a vásárlás nem érte el az előre megszabott minimum összeget, amikor a kedvezménykupont felhasználták; ",5-Könnyen érthető
"d. az Alza tudomására jut, hogy az egyszer felhasználható kedvezménykupont már felhasználták; ",5-Könnyen érthető
"e. az Alza tudomására jut, hogy a Fogyasztó megsértette az adott termék vonatkozásában bevezetett általa előre kommunikált mennyiségi korlátozást.",5-Könnyen érthető
"63. A Fogyasztó tudomásul veszi, hogy az Alza visszaélésnek minősítheti a Webáruház tisztességtelen módon való rendszeres vagy nyilvánvalóan rosszhiszemű használatát (a továbbiakban: „Visszaélés”), és azzal szemben megfelelő lépéseket tehet, szankciót alkalmazhat. Az Alza a szankció mértékének és formájának kiválasztása során az arányosság elvére is tekintettel a Visszaélés jellegét, súlyosságát, valószínűsíthető tudatosságát és az esetleges ismétlődését is figyelembe veszi.",4-Érthető
64. A jelen Fogyasztó ÁSZF rendelkezésein túl Visszaélés esetén alkalmazható szankciók (a továbbiakban: „Szankciók”): ,5-Könnyen érthető
"a. Figyelmeztetés: legenyhébb szankció, mely alapján a Webáruház a Fogyasztót írásban felszólítja a visszaélésszerű magatartás abbahagyására, illetve az attól való tartózkodásra. ",4-Érthető
"b. Fiók ideiglenes felfüggesztése: Ha a Visszaélés súlyosabb vagy visszatérő jellegű, úgy az Alza jogosult a Fogyasztó felhasználó fiókját 6 (hat) hónapos időtartamra felfüggeszteni. A felhasználói fiók felfüggesztése idején a Fogyasztó a Webáruházban új megrendelést leadni nem tud. ",4-Érthető
"c. Fiók törlése: Amennyiben a Fogyasztó ismételten vagy súlyosan Visszaélést valósít meg, és ezért vele szemben az Alza a szankciókat alkalmazott, azonban a Fogyasztó a szankció alkalmazását követően ismételt szabályszegést követ el, az Alza jogosult a Fogyasztó fiókját véglegesen törölni. Ezt követően a Fogyasztó többé nem jogosult új fiókot létrehozni. ",5-Könnyen érthető
"d. IP-cím tiltása: Amennyiben technikai visszaélés történik (pl. automatizált program használata, túlzott lekérdezések, adatbányászat), a Fogyasztó hozzáférése technikailag is korlátozható. ",4-Érthető
"e. Tartalom eltávolítása: Bármilyen olyan felhasználói tartalom (pl. értékelés, komment, kép) esetén, amely jogsértő, sértő vagy hamis információt tartalmaz, az Alza jogosult azt a Fogyasztó előzetes értesítés e nélkül eltávolítani. ",5-Könnyen érthető
"f. Kártérítési igény érvényesítése: Ha a Fogyasztó az Alza részére jogellenesen kárt okoz, az Alza jogosult polgári jogi eljárás keretében kártérítési igényt érvényesíteni a Fogyasztóval szemben. ",3-Többé/kevésbé megértem
"g. Büntetőfeljelentés: Amennyiben a Fogyasztó magatartása bűncselekmény gyanúját kelti (pl. csalás, informatikai rendszer elleni támadás, személyes adatokkal való visszaélés) az Alza jogosult feljelentést tenni a hatóságoknál.",4-Érthető
"66. Az Alza a szankciók alkalmazása során minden esetben dokumentálja az intézkedés indokait és körülményeit. A Fogyasztó kérésére ezeket az információkat indoklással ellátva írásban az Alza Ügyfélszolgálata a Fogyasztó rendelkezésére bocsátja. Amennyiben a Fogyasztó sérelmezi a Szankció alkalmazását vagy az Alza indokolását, úgy azt a XV. Panaszkezelés fejezet szabályai szerint kifogásolhatja.",4-Érthető
"67. Az előrendelés azt jelenti, hogy a Fogyasztó leadhatja egy adott termék vagy szolgáltatás megvásárlására az igényét az Alzának még azelőtt, hogy a termék/szolgáltatás ténylegesen készleten lenne vagy azt forgalomba hozták volna. Az Alza az előrendelt terméket később beszerzi és értékesíti az előrendelést leadó Fogyasztó részére. A Fogyasztó így „foglalhatja le” a terméket úgy, hogy azzal az Alza minél hamarabb ki tudja szolgálni, amikor a termék elérhetővé válik.",4-Érthető
"68. Előrendelés esetén az előrendelt termék ára tájékoztató jellegű, amelytől a termék végleges ára eltérhet. Az Alza a Fogyasztót az előrendelt termék árának változásáról időszerűen tájékoztatja. Az előrendelt termék végleges vételára azt követően kerül meghatározásra, hogy az az Alza raktárába leszállításra került. Amennyiben Fogyasztó az előrendelés vételárát előre (előlegként) megfizette, és a termék ára változik",4-Érthető
a. ha a végső ár alacsonyabb: úgy a különbözetet az Alza visszatéríti a Fogyasztó részére; ,5-Könnyen érthető
"b. ha a végső ár magasabb: erről az Alza e-mailben tájékoztatja a Fogyasztót, amint az előrendelt termék készleten lesz, és a Fogyasztó vagy visszalép a vásárlástól, vagy ha továbbra is meg kívánja vásárolni az előrendelt terméket, akkor köteles a különbözetet az Alza részére megfizetni az Alza teljesítését megelőzően.",4-Érthető
"69. A Fogyasztónak az előrendelés leadásakor lehetősége van az utánvétes fizetés lehetőségét választani, ilyenkor a Fogyasztónak nem szükséges előlegként előre kifizetnie a termék vételárát.",5-Könnyen érthető
"70. Az előrendelés leadása és annak Alza általi feldolgozása, visszaigazolása nem hoz létre szerződést a Fogyasztó és az Alza között. Szerződés csak abban az esetben jön létre, ha az Alza visszaigazolta az előrendelés tényleges teljesíthetőségét (pl. hogy a terméket forgalomba hozták, és az készleten van), és a Fogyasztó a végleges vételár és szállítási feltételek mellett is kéri az előrendelés teljesítését.",3-Többé/kevésbé megértem
"71. A Fogyasztó az előrendeléstől indokolás nélkül bármikor visszaléphet, ebben az esetben az Alza visszatéríti a Fogyasztónak az általa előre megfizetett teljes összeget.",5-Könnyen érthető
"72. A Fogyasztó tudomásul veszi, hogy az előrendelt termékek szállítási határidejét jogosult megváltoztatni, melyről a Fogyasztót észszerű időben tájékoztatja.",5-Könnyen érthető
"73. Amennyiben az előrendelt termékkel kapcsolatos körülmények az előrendelés időpontjához képest jelentős mértékben megváltoznak, és ezért az Alzától többé nem elvárható az előrendelés teljesítése, úgy az Alza jogosult az előrendeléstől egyoldalúan visszalépni, a Fogyasztó által fizetett valamennyi költséget visszatéríteni, és erről a Fogyasztót értesíti.",4-Érthető
"74. Fogyasztó az előrendelt termékek rendelkezésre állása tekintetében tudomásul veszi, hogy annak készletei Csehország, Szlovákia, Ausztria, Magyarország és más az Alza által ellátott Európai Uniós országok vásárlói között kerülnek elosztásra a beérkezett előrendelések sorrendje szerint.",5-Könnyen érthető
"75. A Webáruházában feltüntetett árak az eladásra kínált termékek és szolgáltatások aktuális, magyar forintban meghatározott, ÁFA összegével növelt (bruttó) árai, valamint azok (bruttó) egységárai (a hibás árfeltüntetésre a VII.1. Hibás árfeltüntetés alcím rendelkezései vonatkoznak). Tájékoztatási célból a termékek adatlapján kisebb betűtípussal az Alza megjeleníti a termékek ÁFA összegével csökkentett (nettó) árát is. Az Alza Webáruházában ajánlott árak nem szerepelnek.",4-Érthető
"76. A Fogyasztó tudomásul veszi, hogy jogszabályi kötelezettség alapján (lásd az 1 és 2 forintos címletű érmék bevonása következtében szükséges kerekítés szabályairól szóló 2008. évi III. törvényt) a készpénzes fizetés esetén az 1 és 2 forintos címletű érmék forgalomból való kivonása miatt szükséges a vásárlás végösszegének kerekítése (0-5-10-re végződő összegre). Az ilyen kerekítés következtében a termék végleges árában elhanyagolható (maximum 4 forintnyi) eltérés fordulhat elő.",4-Érthető
"77. A Webáruházban feltüntetett árak a szállítási költségeket, begyűjtési díjakat nem tartalmazzák, ezen költségtételekről az Alza a Webáruház erre dedikált menüpontjában és a vásárlási folyamat során a termék „Kosárba” helyezését követően a „Szállítás & Fizetés” menüpontban nyújt részletes tájékoztatást.",4-Érthető
"78. Az Alza eredeti árként a jogszabályi rendelkezésekkel összhangban a terméknek vagy szolgáltatásnak (illetve szoftverek esetén a licensznek) a Webáruházban az aktuális árcsökkentést (reklámkampányt) megelőző 30 napos időszakban alkalmazott legalacsonyabb árát tűnteti fel, többnyire oly módon, hogy az eredeti árat áthúzással jelöli a termék kedvezményes, aktuális árának feltüntetése mellett",4-Érthető
79. Az Alza az eredeti ár kiszámításánál nem veszi figyelembe: ,5-Könnyen érthető
"a. az egyedi promóciós kódok, kuponok keretében nyújtott engedményeket, melyek nem minden Fogyasztó számára érhetőek el automatikusan, ",5-Könnyen érthető
"b. az egyedi kedvezményeket, illetve minden olyan árelőnyt, amelyet az Alza bármilyen egyedi körülményre tekintettel biztosít az egyedi Fogyasztók számára (például kompenzáció keretében), ",5-Könnyen érthető
c. mennyiségi kedvezményekkel összefüggő promóciók során vagy egyéb feltételekhez (például minimális vásárlási összeghez) kötött promóciók során a Fogyasztók részére biztosított árelőnyöket.,5-Könnyen érthető
"80. Folyamatos árcsökkentés: Ha a termékre vagy szolgáltatásra (illetve szoftverek esetén a licenszre) vonatkozó árcsökkentés mértéke az első árcsökkentést követő, ugyanazon promóción belül fokozatosan növekszik, akkor az eredeti ár az árcsökkentés első alkalmazása előtti eredeti ár (azaz az első árcsökkenés előtti 30 nap legalacsonyabb ára).",2-Nehezen érthető
"81. Az Alza főszabály szerint nem köt folyamatos teljesítésű szerződéseket. Amennyiben az Alza folyamatos teljesítésű szerződést kötne, úgy a Fogyasztó megfelelő információt kap a szerződés legrövidebb időtartamáról és az adott számlázási időszakban (ami állandó ár esetén mindig egy hónapos időszak) elszámolásra kerülő árról (vagy az ár meghatározásának módszeréről) a szerződés megkötése előtt. Ilyen szolgáltatásnak minősül például az Alza Plus szolgáltatás, melynek lényeges feltételeiről az https://www.alza.hu/alzaplus oldalon tájékoztatjuk Fogyasztóinkat.",2-Nehezen érthető
"82. A Fogyasztóknak lehetőségük van a Webáruházban kiválasztott termékek tekintetében egyedi árajánlatot kérni az Alzától, abban az esetben, ha a kiválasztott termékek alapján a Kosár összértéke magasabb, mint nettó 550 000 Ft (ÁFA nélkül). Az egyedi árajánlat kéréséhez szükséges lépések és további részletek leírása az https://www.alza.hu/egyedi-ar oldalon érhető el. Az Alza az egyedi árajánlatra vonatkozó kéréseket megvizsgálja, mérlegeli, ugyanakkor mindez nem kötelezi az Alzát sem kedvezmény nyújtására, sem egyedi árajánlat adására.",4-Érthető
"83. Amennyiben a Fogyasztó által megrendelt termék(ek) vagy szolgálatás(ok) ára(i) az Alza belső rendszerének hibájából tévesen jelenik/jelennek meg a Webáruházban, az Alza azokat nem köteles hibás áron leszállítani. A szerződés létrejötte előtt az Alza a Fogyasztó ajánlatát hibás árfeltüntetés esetén elutasíthatja. Egyéb esetekben az Alza a hibás árfeltüntetés észlelését követően haladéktalanul tájékoztatja a Fogyasztót arról, hogy hibás árfeltüntetés történt, aki választása szerint vagy elállhat a vásárlástól (és az Alza visszatéríti a már kifizetett összeget), vagy – összhangban a Fogyasztót a Polgári Törvénykönyvről szóló 2013. évi V. törvény (a továbbiakban: „ Ptk.”) alapján őt terhelő jóhiszeműségi és együttműködési kötelezettséggel – teljes vételáron köteles megvásárolni a terméket/szolgáltatást (amennyiben a Fogyasztó a hibás árat már kifizette, úgy csak a hibás ár és a hiba nélküli ár különbözetét köteles az Alza részére megfizetni).",3-Többé/kevésbé megértem
